dam_name,date,height_m,storage_ml,current_%,last year_%,year,month,monthname,dayofmonth,daymonthyear
Lewis Gay,2015-06-12,13.48,117.1,69.7,101.8,2015,6,Jun,12,12-Jun-2015
Lewis Gay,2015-06-13,13.5,117.6,70.0,100.9,2015,6,Jun,13,13-Jun-2015
Lewis Gay,2015-06-14,13.5,117.6,70.0,100.9,2015,6,Jun,14,14-Jun-2015
Lewis Gay,2015-06-15,13.5,117.6,70.0,100.9,2015,6,Jun,15,15-Jun-2015
Lewis Gay,2015-06-16,13.5,117.6,70.0,100.9,2015,6,Jun,16,16-Jun-2015
Lewis Gay,2015-06-17,13.55,118.9,70.8,100.9,2015,6,Jun,17,17-Jun-2015
Lewis Gay,2015-06-18,13.6,120.2,71.5,100.9,2015,6,Jun,18,18-Jun-2015
Lewis Gay,2015-06-19,13.6,120.2,71.5,100.5,2015,6,Jun,19,19-Jun-2015
Lewis Gay,2015-06-20,13.65,121.5,72.3,99.0,2015,6,Jun,20,20-Jun-2015
Lewis Gay,2015-06-21,13.65,121.5,72.3,97.2,2015,6,Jun,21,21-Jun-2015
Lewis Gay,2015-06-22,13.7,122.9,73.2,98.2,2015,6,Jun,22,22-Jun-2015
Lewis Gay,2015-06-23,13.7,122.9,73.2,92.4,2015,6,Jun,23,23-Jun-2015
Lewis Gay,2015-06-24,13.76,124.5,74.1,92.1,2015,6,Jun,24,24-Jun-2015
Lewis Gay,2015-06-25,13.85,126.9,75.5,93.6,2015,6,Jun,25,25-Jun-2015
Lewis Gay,2015-06-26,13.5,117.6,70.0,97.2,2015,6,Jun,26,26-Jun-2015
Lewis Gay,2015-06-27,13.5,117.6,70.0,100.0,2015,6,Jun,27,27-Jun-2015
Lewis Gay,2015-06-28,13.85,126.9,75.5,100.9,2015,6,Jun,28,28-Jun-2015
Lewis Gay,2015-06-29,14.18,136.1,81.0,100.9,2015,6,Jun,29,29-Jun-2015
Lewis Gay,2015-06-30,14.22,137.2,81.7,100.9,2015,6,Jun,30,30-Jun-2015
Lewis Gay,2015-07-01,14.3,139.5,83.0,100.9,2015,7,Jul,1,1-Jul-2015
Lewis Gay,2015-07-02,14.28,139.0,82.7,100.9,2015,7,Jul,2,2-Jul-2015
Lewis Gay,2015-07-03,14.35,141.0,83.9,100.9,2015,7,Jul,3,3-Jul-2015
Lewis Gay,2015-07-04,14.35,141.0,83.9,100.9,2015,7,Jul,4,4-Jul-2015
Lewis Gay,2015-07-05,14.4,142.5,84.8,100.9,2015,7,Jul,5,5-Jul-2015
Lewis Gay,2015-07-06,14.45,143.9,85.7,100.9,2015,7,Jul,6,6-Jul-2015
Lewis Gay,2015-07-07,14.45,143.9,85.7,100.9,2015,7,Jul,7,7-Jul-2015
Lewis Gay,2015-07-08,14.45,143.9,85.7,100.9,2015,7,Jul,8,8-Jul-2015
Lewis Gay,2015-07-09,14.45,143.9,85.7,100.9,2015,7,Jul,9,9-Jul-2015
Lewis Gay,2015-07-10,14.45,143.9,85.7,100.9,2015,7,Jul,10,10-Jul-2015
Lewis Gay,2015-07-11,14.6,148.2,88.2,100.9,2015,7,Jul,11,11-Jul-2015
Lewis Gay,2015-07-12,14.7,151.2,90.0,100.9,2015,7,Jul,12,12-Jul-2015
Lewis Gay,2015-07-13,14.75,152.7,90.9,100.9,2015,7,Jul,13,13-Jul-2015
Lewis Gay,2015-07-14,14.78,153.5,91.4,100.9,2015,7,Jul,14,14-Jul-2015
Lewis Gay,2015-07-15,14.8,154.1,91.7,100.9,2015,7,Jul,15,15-Jul-2015
Lewis Gay,2015-07-16,14.82,154.7,92.1,100.9,2015,7,Jul,16,16-Jul-2015
Lewis Gay,2015-07-17,14.85,155.6,92.6,100.9,2015,7,Jul,17,17-Jul-2015
Lewis Gay,2015-07-18,15.2,166.4,99.0,100.9,2015,7,Jul,18,18-Jul-2015
Lewis Gay,2015-07-19,15.3,169.5,100.9,100.9,2015,7,Jul,19,19-Jul-2015
Lewis Gay,2015-07-20,15.3,169.5,100.9,100.9,2015,7,Jul,20,20-Jul-2015
Lewis Gay,2015-07-21,15.3,169.5,100.9,100.9,2015,7,Jul,21,21-Jul-2015
Lewis Gay,2015-07-22,15.3,169.5,100.9,100.9,2015,7,Jul,22,22-Jul-2015
Lewis Gay,2015-07-23,15.3,169.5,100.9,100.9,2015,7,Jul,23,23-Jul-2015
Lewis Gay,2015-07-24,15.3,169.5,100.9,100.9,2015,7,Jul,24,24-Jul-2015
Lewis Gay,2015-07-25,15.3,169.5,100.9,100.9,2015,7,Jul,25,25-Jul-2015
Lewis Gay,2015-07-26,15.3,169.5,100.9,100.9,2015,7,Jul,26,26-Jul-2015
Lewis Gay,2015-07-27,15.3,169.5,100.9,100.9,2015,7,Jul,27,27-Jul-2015
Lewis Gay,2015-07-28,15.3,169.5,100.9,100.9,2015,7,Jul,28,28-Jul-2015
Lewis Gay,2015-07-29,15.3,169.5,100.9,100.9,2015,7,Jul,29,29-Jul-2015
Lewis Gay,2015-07-30,15.3,169.5,100.9,100.9,2015,7,Jul,30,30-Jul-2015
Lewis Gay,2015-07-31,15.3,169.5,100.9,100.9,2015,7,Jul,31,31-Jul-2015
Lewis Gay,2015-08-01,15.3,169.5,100.9,100.9,2015,8,Aug,1,1-Aug-2015
Lewis Gay,2015-08-02,15.3,169.5,100.9,100.9,2015,8,Aug,2,2-Aug-2015
Lewis Gay,2015-08-03,15.3,169.5,100.9,100.9,2015,8,Aug,3,3-Aug-2015
Lewis Gay,2015-08-04,15.3,169.5,100.9,100.9,2015,8,Aug,4,4-Aug-2015
Lewis Gay,2015-08-05,15.3,169.5,100.9,100.9,2015,8,Aug,5,5-Aug-2015
Lewis Gay,2015-08-06,15.3,169.5,100.9,100.9,2015,8,Aug,6,6-Aug-2015
Lewis Gay,2015-08-07,15.28,168.9,100.5,100.9,2015,8,Aug,7,7-Aug-2015
Lewis Gay,2015-08-08,15.3,169.5,100.9,100.9,2015,8,Aug,8,8-Aug-2015
Lewis Gay,2015-08-09,15.35,171.0,101.8,100.9,2015,8,Aug,9,9-Aug-2015
Lewis Gay,2015-08-10,15.35,171.0,101.8,100.9,2015,8,Aug,10,10-Aug-2015
Lewis Gay,2015-08-11,15.35,171.0,101.8,100.9,2015,8,Aug,11,11-Aug-2015
Lewis Gay,2015-08-12,15.35,171.0,101.8,100.9,2015,8,Aug,12,12-Aug-2015
Lewis Gay,2015-08-13,15.35,171.0,101.8,100.9,2015,8,Aug,13,13-Aug-2015
Lewis Gay,2015-08-14,15.28,168.9,100.5,100.9,2015,8,Aug,14,14-Aug-2015
Lewis Gay,2015-08-15,15.35,171.0,101.8,100.9,2015,8,Aug,15,15-Aug-2015
Lewis Gay,2015-08-16,15.35,171.0,101.8,100.9,2015,8,Aug,16,16-Aug-2015
Lewis Gay,2015-08-17,15.23,167.3,99.6,100.9,2015,8,Aug,17,17-Aug-2015
Lewis Gay,2015-08-18,15.23,167.3,99.6,100.9,2015,8,Aug,18,18-Aug-2015
Lewis Gay,2015-08-19,15.23,167.3,99.6,100.9,2015,8,Aug,19,19-Aug-2015
Lewis Gay,2015-08-20,15.26,168.3,100.2,100.9,2015,8,Aug,20,20-Aug-2015
Lewis Gay,2015-08-21,15.26,168.3,100.2,100.9,2015,8,Aug,21,21-Aug-2015
Lewis Gay,2015-08-22,15.23,167.3,99.6,100.9,2015,8,Aug,22,22-Aug-2015
Lewis Gay,2015-08-23,15.23,167.3,99.6,100.9,2015,8,Aug,23,23-Aug-2015
Lewis Gay,2015-08-24,15.28,168.9,100.5,100.9,2015,8,Aug,24,24-Aug-2015
Lewis Gay,2015-08-25,15.29,169.2,100.7,100.9,2015,8,Aug,25,25-Aug-2015
Lewis Gay,2015-08-26,15.29,169.2,100.7,100.9,2015,8,Aug,26,26-Aug-2015
Lewis Gay,2015-08-27,15.3,169.5,100.9,100.9,2015,8,Aug,27,27-Aug-2015
Lewis Gay,2015-08-28,15.3,169.5,100.9,100.9,2015,8,Aug,28,28-Aug-2015
Lewis Gay,2015-08-29,15.28,168.9,100.5,100.9,2015,8,Aug,29,29-Aug-2015
Lewis Gay,2015-08-30,15.25,168.0,100.0,100.9,2015,8,Aug,30,30-Aug-2015
Lewis Gay,2015-08-31,15.28,168.9,100.5,100.9,2015,8,Aug,31,31-Aug-2015
Lewis Gay,2015-09-01,15.3,169.5,100.9,100.9,2015,9,Sep,1,1-Sep-2015
Lewis Gay,2015-09-02,15.3,169.5,100.9,100.9,2015,9,Sep,2,2-Sep-2015
Lewis Gay,2015-09-03,15.3,169.5,100.9,100.9,2015,9,Sep,3,3-Sep-2015
Lewis Gay,2015-09-04,15.3,169.5,100.9,100.9,2015,9,Sep,4,4-Sep-2015
Lewis Gay,2015-09-05,15.3,169.5,100.9,100.9,2015,9,Sep,5,5-Sep-2015
Lewis Gay,2015-09-06,15.3,169.5,100.9,100.9,2015,9,Sep,6,6-Sep-2015
Lewis Gay,2015-09-07,15.3,169.5,100.9,100.9,2015,9,Sep,7,7-Sep-2015
Lewis Gay,2015-09-08,15.28,168.9,100.5,100.9,2015,9,Sep,8,8-Sep-2015
Lewis Gay,2015-09-09,15.28,168.9,100.5,100.9,2015,9,Sep,9,9-Sep-2015
Lewis Gay,2015-09-10,15.28,168.9,100.5,100.9,2015,9,Sep,10,10-Sep-2015
Lewis Gay,2015-09-11,15.28,168.9,100.5,100.9,2015,9,Sep,11,11-Sep-2015
Lewis Gay,2015-09-12,15.28,168.9,100.5,100.9,2015,9,Sep,12,12-Sep-2015
Lewis Gay,2015-09-13,15.25,168.0,100.0,100.9,2015,9,Sep,13,13-Sep-2015
Lewis Gay,2015-09-14,15.25,168.0,100.0,100.5,2015,9,Sep,14,14-Sep-2015
Lewis Gay,2015-09-15,15.25,168.0,100.0,99.0,2015,9,Sep,15,15-Sep-2015
Lewis Gay,2015-09-16,15.25,168.0,100.0,98.2,2015,9,Sep,16,16-Sep-2015
Lewis Gay,2015-09-17,15.22,167.0,99.4,98.2,2015,9,Sep,17,17-Sep-2015
Lewis Gay,2015-09-18,15.22,167.0,99.4,98.2,2015,9,Sep,18,18-Sep-2015
Lewis Gay,2015-09-19,15.2,166.4,99.0,98.2,2015,9,Sep,19,19-Sep-2015
Lewis Gay,2015-09-20,15.2,166.4,99.0,93.6,2015,9,Sep,20,20-Sep-2015
Lewis Gay,2015-09-21,15.18,165.8,98.7,91.7,2015,9,Sep,21,21-Sep-2015
Lewis Gay,2015-09-22,15.15,164.9,98.2,90.9,2015,9,Sep,22,22-Sep-2015
Lewis Gay,2015-09-23,15.2,166.4,99.0,90.0,2015,9,Sep,23,23-Sep-2015
Lewis Gay,2015-09-24,15.18,165.8,98.7,89.1,2015,9,Sep,24,24-Sep-2015
Lewis Gay,2015-09-25,15.15,164.9,98.2,87.4,2015,9,Sep,25,25-Sep-2015
Lewis Gay,2015-09-26,15.13,164.2,97.7,86.5,2015,9,Sep,26,26-Sep-2015
Lewis Gay,2015-09-27,15.15,164.9,98.2,85.1,2015,9,Sep,27,27-Sep-2015
Lewis Gay,2015-09-28,15.17,165.5,98.5,84.5,2015,9,Sep,28,28-Sep-2015
Lewis Gay,2015-09-29,15.17,165.5,98.5,83.0,2015,9,Sep,29,29-Sep-2015
Lewis Gay,2015-09-30,15.2,166.4,99.0,83.0,2015,9,Sep,30,30-Sep-2015
Lewis Gay,2015-10-01,15.2,166.4,99.0,83.0,2015,10,Oct,1,1-Oct-2015
Lewis Gay,2015-10-02,15.25,168.0,100.0,81.4,2015,10,Oct,2,2-Oct-2015
Lewis Gay,2015-10-03,15.3,169.5,100.9,78.0,2015,10,Oct,3,3-Oct-2015
Lewis Gay,2015-10-04,15.3,169.5,100.9,76.4,2015,10,Oct,4,4-Oct-2015
Lewis Gay,2015-10-05,15.3,169.5,100.9,75.2,2015,10,Oct,5,5-Oct-2015
Lewis Gay,2015-10-06,15.3,169.5,100.9,75.2,2015,10,Oct,6,6-Oct-2015
Lewis Gay,2015-10-07,15.3,169.5,100.9,72.3,2015,10,Oct,7,7-Oct-2015
Lewis Gay,2015-10-08,15.28,168.9,100.5,71.3,2015,10,Oct,8,8-Oct-2015
Lewis Gay,2015-10-09,15.28,168.9,100.5,70.0,2015,10,Oct,9,9-Oct-2015
Lewis Gay,2015-10-10,15.25,168.0,100.0,68.8,2015,10,Oct,10,10-Oct-2015
Lewis Gay,2015-10-11,15.23,167.3,99.6,67.7,2015,10,Oct,11,11-Oct-2015
Lewis Gay,2015-10-12,15.2,166.4,99.0,67.7,2015,10,Oct,12,12-Oct-2015
Lewis Gay,2015-10-13,15.2,166.4,99.0,64.5,2015,10,Oct,13,13-Oct-2015
Lewis Gay,2015-10-14,15.2,166.4,99.0,64.5,2015,10,Oct,14,14-Oct-2015
Lewis Gay,2015-10-15,15.2,166.4,99.0,63.8,2015,10,Oct,15,15-Oct-2015
Lewis Gay,2015-10-16,15.2,166.4,99.0,64.0,2015,10,Oct,16,16-Oct-2015
Lewis Gay,2015-10-17,15.2,166.4,99.0,64.0,2015,10,Oct,17,17-Oct-2015
Lewis Gay,2015-10-18,15.15,164.9,98.2,65.2,2015,10,Oct,18,18-Oct-2015
Lewis Gay,2015-10-19,15.1,163.3,97.2,65.5,2015,10,Oct,19,19-Oct-2015
Lewis Gay,2015-10-20,15.1,163.3,97.2,65.5,2015,10,Oct,20,20-Oct-2015
Lewis Gay,2015-10-21,15.05,161.8,96.3,65.5,2015,10,Oct,21,21-Oct-2015
Lewis Gay,2015-10-22,15.05,161.8,96.3,66.3,2015,10,Oct,22,22-Oct-2015
Lewis Gay,2015-10-23,15.05,161.8,96.3,66.7,2015,10,Oct,23,23-Oct-2015
Lewis Gay,2015-10-24,15.05,161.8,96.3,66.7,2015,10,Oct,24,24-Oct-2015
Lewis Gay,2015-10-25,15.05,161.8,96.3,67.0,2015,10,Oct,25,25-Oct-2015
Lewis Gay,2015-10-26,15.05,161.8,96.3,65.5,2015,10,Oct,26,26-Oct-2015
Lewis Gay,2015-10-27,15.0,160.2,95.4,67.0,2015,10,Oct,27,27-Oct-2015
Lewis Gay,2015-10-28,14.95,158.7,94.5,67.0,2015,10,Oct,28,28-Oct-2015
Lewis Gay,2015-10-29,14.95,158.7,94.5,67.7,2015,10,Oct,29,29-Oct-2015
Lewis Gay,2015-10-30,14.9,157.2,93.6,68.5,2015,10,Oct,30,30-Oct-2015
Lewis Gay,2015-10-31,14.9,157.2,93.6,68.5,2015,10,Oct,31,31-Oct-2015
Lewis Gay,2015-11-01,14.9,157.2,93.6,69.2,2015,11,Nov,1,1-Nov-2015
Lewis Gay,2015-11-02,14.9,157.2,93.6,68.8,2015,11,Nov,2,2-Nov-2015
Lewis Gay,2015-11-03,14.9,157.2,93.6,69.7,2015,11,Nov,3,3-Nov-2015
Lewis Gay,2015-11-04,14.9,157.2,93.6,70.0,2015,11,Nov,4,4-Nov-2015
Lewis Gay,2015-11-05,14.85,155.6,92.6,70.8,2015,11,Nov,5,5-Nov-2015
Lewis Gay,2015-11-06,14.85,155.6,92.6,70.3,2015,11,Nov,6,6-Nov-2015
Lewis Gay,2015-11-07,14.85,155.6,92.6,70.8,2015,11,Nov,7,7-Nov-2015
Lewis Gay,2015-11-08,14.85,155.6,92.6,70.2,2015,11,Nov,8,8-Nov-2015
Lewis Gay,2015-11-09,14.9,157.2,93.6,70.0,2015,11,Nov,9,9-Nov-2015
Lewis Gay,2015-11-10,15.0,160.2,95.4,70.0,2015,11,Nov,10,10-Nov-2015
Lewis Gay,2015-11-11,15.0,160.2,95.4,68.8,2015,11,Nov,11,11-Nov-2015
Lewis Gay,2015-11-12,14.85,155.6,92.6,68.5,2015,11,Nov,12,12-Nov-2015
Lewis Gay,2015-11-13,14.95,158.7,94.5,68.2,2015,11,Nov,13,13-Nov-2015
Lewis Gay,2015-11-14,14.9,157.2,93.6,67.9,2015,11,Nov,14,14-Nov-2015
Lewis Gay,2015-11-15,14.85,155.6,92.6,67.6,2015,11,Nov,15,15-Nov-2015
Lewis Gay,2015-11-16,14.8,154.1,91.7,67.3,2015,11,Nov,16,16-Nov-2015
Lewis Gay,2015-11-17,14.79,153.8,91.5,67.0,2015,11,Nov,17,17-Nov-2015
Lewis Gay,2015-11-18,15.0,160.2,95.4,67.0,2015,11,Nov,18,18-Nov-2015
Lewis Gay,2015-11-19,15.15,164.9,98.2,66.1,2015,11,Nov,19,19-Nov-2015
Lewis Gay,2015-11-20,15.3,169.5,100.9,65.7,2015,11,Nov,20,20-Nov-2015
Lewis Gay,2015-11-21,15.3,169.5,100.9,65.4,2015,11,Nov,21,21-Nov-2015
Lewis Gay,2015-11-22,15.3,169.5,100.9,65.5,2015,11,Nov,22,22-Nov-2015
Lewis Gay,2015-11-23,15.27,168.6,100.4,65.5,2015,11,Nov,23,23-Nov-2015
Lewis Gay,2015-11-24,15.3,169.5,100.9,67.0,2015,11,Nov,24,24-Nov-2015
Lewis Gay,2015-11-25,15.3,169.5,100.9,67.0,2015,11,Nov,25,25-Nov-2015
Lewis Gay,2015-11-26,15.3,169.5,100.9,67.0,2015,11,Nov,26,26-Nov-2015
Lewis Gay,2015-11-27,15.3,169.5,100.9,69.2,2015,11,Nov,27,27-Nov-2015
Lewis Gay,2015-11-28,15.3,169.5,100.9,70.0,2015,11,Nov,28,28-Nov-2015
Lewis Gay,2015-11-29,15.3,169.5,100.9,70.6,2015,11,Nov,29,29-Nov-2015
Lewis Gay,2015-11-30,15.3,169.5,100.9,70.6,2015,11,Nov,30,30-Nov-2015
Lewis Gay,2015-12-01,15.3,169.5,100.9,71.5,2015,12,Dec,1,1-Dec-2015
Lewis Gay,2015-12-02,15.3,169.5,100.9,72.3,2015,12,Dec,2,2-Dec-2015
Lewis Gay,2015-12-03,15.3,169.5,100.9,73.2,2015,12,Dec,3,3-Dec-2015
Lewis Gay,2015-12-04,15.3,169.5,100.9,72.8,2015,12,Dec,4,4-Dec-2015
Lewis Gay,2015-12-05,15.3,169.5,100.9,73.2,2015,12,Dec,5,5-Dec-2015
Lewis Gay,2015-12-06,15.3,169.5,100.9,73.2,2015,12,Dec,6,6-Dec-2015
Lewis Gay,2015-12-07,15.3,169.5,100.9,73.5,2015,12,Dec,7,7-Dec-2015
Lewis Gay,2015-12-08,15.3,169.5,100.9,73.9,2015,12,Dec,8,8-Dec-2015
Lewis Gay,2015-12-09,15.3,169.5,100.9,74.1,2015,12,Dec,9,9-Dec-2015
Lewis Gay,2015-12-10,15.3,169.5,100.9,74.6,2015,12,Dec,10,10-Dec-2015
Lewis Gay,2015-12-11,15.3,169.5,100.9,74.7,2015,12,Dec,11,11-Dec-2015
Lewis Gay,2015-12-12,15.2,166.4,99.0,75.1,2015,12,Dec,12,12-Dec-2015
Lewis Gay,2015-12-13,15.15,164.9,98.2,75.5,2015,12,Dec,13,13-Dec-2015
Lewis Gay,2015-12-14,15.15,164.9,98.2,75.8,2015,12,Dec,14,14-Dec-2015
Lewis Gay,2015-12-15,15.3,169.5,100.9,76.2,2015,12,Dec,15,15-Dec-2015
Lewis Gay,2015-12-16,15.1,163.3,97.2,75.5,2015,12,Dec,16,16-Dec-2015
Lewis Gay,2015-12-17,15.05,161.8,96.3,76.4,2015,12,Dec,17,17-Dec-2015
Lewis Gay,2015-12-18,15.03,161.1,95.9,76.2,2015,12,Dec,18,18-Dec-2015
Lewis Gay,2015-12-19,14.95,158.7,94.5,76.4,2015,12,Dec,19,19-Dec-2015
Lewis Gay,2015-12-20,14.9,157.2,93.6,76.4,2015,12,Dec,20,20-Dec-2015
Lewis Gay,2015-12-21,14.9,157.2,93.6,76.4,2015,12,Dec,21,21-Dec-2015
Lewis Gay,2015-12-22,14.89,156.9,93.4,77.1,2015,12,Dec,22,22-Dec-2015
Lewis Gay,2015-12-23,14.86,156.0,92.9,73.2,2015,12,Dec,23,23-Dec-2015
Lewis Gay,2015-12-24,14.86,156.0,92.9,93.6,2015,12,Dec,24,24-Dec-2015
Lewis Gay,2015-12-25,14.65,149.7,89.1,93.6,2015,12,Dec,25,25-Dec-2015
Lewis Gay,2015-12-26,14.54,146.5,87.2,93.6,2015,12,Dec,26,26-Dec-2015
Lewis Gay,2015-12-27,14.42,143.0,85.1,78.0,2015,12,Dec,27,27-Dec-2015
Lewis Gay,2015-12-28,14.29,139.3,82.9,78.0,2015,12,Dec,28,28-Dec-2015
Lewis Gay,2015-12-29,14.28,139.0,82.7,78.0,2015,12,Dec,29,29-Dec-2015
Lewis Gay,2015-12-30,14.2,136.7,81.4,78.0,2015,12,Dec,30,30-Dec-2015
Lewis Gay,2015-12-31,14.08,133.3,79.3,78.0,2015,12,Dec,31,31-Dec-2015
Lewis Gay,2016-01-01,13.95,129.6,77.1,78.0,2016,1,Jan,1,1-Jan-2016
Lewis Gay,2016-01-02,13.8,125.5,74.7,78.0,2016,1,Jan,2,2-Jan-2016
Lewis Gay,2016-01-03,13.78,125.0,74.4,78.0,2016,1,Jan,3,3-Jan-2016
Lewis Gay,2016-01-04,13.7,122.9,73.2,77.7,2016,1,Jan,4,4-Jan-2016
Lewis Gay,2016-01-05,13.6,120.2,71.5,77.5,2016,1,Jan,5,5-Jan-2016
Lewis Gay,2016-01-06,13.55,118.9,70.8,78.0,2016,1,Jan,6,6-Jan-2016
Lewis Gay,2016-01-07,13.48,117.1,69.7,79.6,2016,1,Jan,7,7-Jan-2016
Lewis Gay,2016-01-08,13.43,115.8,68.9,81.4,2016,1,Jan,8,8-Jan-2016
Lewis Gay,2016-01-09,13.3,112.5,67.0,82.7,2016,1,Jan,9,9-Jan-2016
Lewis Gay,2016-01-10,13.2,110.0,65.5,84.8,2016,1,Jan,10,10-Jan-2016
Lewis Gay,2016-01-11,13.15,108.3,64.5,87.9,2016,1,Jan,11,11-Jan-2016
Lewis Gay,2016-01-12,13.0,105.1,62.6,88.6,2016,1,Jan,12,12-Jan-2016
Lewis Gay,2016-01-13,12.96,104.2,62.0,90.7,2016,1,Jan,13,13-Jan-2016
Lewis Gay,2016-01-14,12.9,102.7,61.1,92.1,2016,1,Jan,14,14-Jan-2016
Lewis Gay,2016-01-15,12.85,101.6,60.5,92.6,2016,1,Jan,15,15-Jan-2016
Lewis Gay,2016-01-16,12.7,98.1,58.4,97.2,2016,1,Jan,16,16-Jan-2016
Lewis Gay,2016-01-17,12.6,95.9,57.1,100.0,2016,1,Jan,17,17-Jan-2016
Lewis Gay,2016-01-18,12.5,93.6,55.7,100.9,2016,1,Jan,18,18-Jan-2016
Lewis Gay,2016-01-19,12.4,91.4,54.4,99.0,2016,1,Jan,19,19-Jan-2016
Lewis Gay,2016-01-20,12.3,89.3,53.2,95.7,2016,1,Jan,20,20-Jan-2016
Lewis Gay,2016-01-21,12.2,87.2,51.9,92.9,2016,1,Jan,21,21-Jan-2016
Lewis Gay,2016-01-22,12.1,85.1,50.7,90.0,2016,1,Jan,22,22-Jan-2016
Lewis Gay,2016-01-23,12.05,84.0,50.0,86.5,2016,1,Jan,23,23-Jan-2016
Lewis Gay,2016-01-24,11.9,81.0,48.2,86.8,2016,1,Jan,24,24-Jan-2016
Lewis Gay,2016-01-25,11.85,80.0,47.6,86.5,2016,1,Jan,25,25-Jan-2016
Lewis Gay,2016-01-26,11.8,79.0,47.0,86.5,2016,1,Jan,26,26-Jan-2016
Lewis Gay,2016-01-27,11.65,76.1,45.3,78.5,2016,1,Jan,27,27-Jan-2016
Lewis Gay,2016-01-28,11.5,73.2,43.6,78.5,2016,1,Jan,28,28-Jan-2016
Lewis Gay,2016-01-29,11.45,72.3,43.0,80.5,2016,1,Jan,29,29-Jan-2016
Lewis Gay,2016-01-30,11.35,70.5,42.0,77.7,2016,1,Jan,30,30-Jan-2016
Lewis Gay,2016-01-31,11.24,68.6,40.8,77.7,2016,1,Jan,31,31-Jan-2016
Lewis Gay,2016-02-01,11.1,66.2,39.4,77.7,2016,2,Feb,1,1-Feb-2016
Lewis Gay,2016-02-02,11.0,64.5,38.4,77.3,2016,2,Feb,2,2-Feb-2016
Lewis Gay,2016-02-03,10.9,62.8,37.4,77.0,2016,2,Feb,3,3-Feb-2016
Lewis Gay,2016-02-04,10.8,61.2,36.4,76.8,2016,2,Feb,4,4-Feb-2016
Lewis Gay,2016-02-05,10.7,59.6,35.5,77.7,2016,2,Feb,5,5-Feb-2016
Lewis Gay,2016-02-06,10.5,56.5,33.6,77.7,2016,2,Feb,6,6-Feb-2016
Lewis Gay,2016-02-07,10.5,56.5,33.6,77.1,2016,2,Feb,7,7-Feb-2016
Lewis Gay,2016-02-08,10.38,54.7,32.6,77.1,2016,2,Feb,8,8-Feb-2016
Lewis Gay,2016-02-09,10.3,53.5,31.8,77.1,2016,2,Feb,9,9-Feb-2016
Lewis Gay,2016-02-10,10.28,53.2,31.7,77.1,2016,2,Feb,10,10-Feb-2016
Lewis Gay,2016-02-11,9.84,47.1,28.0,77.7,2016,2,Feb,11,11-Feb-2016
Lewis Gay,2016-02-12,9.8,46.5,27.7,78.0,2016,2,Feb,12,12-Feb-2016
Lewis Gay,2016-02-13,9.7,45.3,27.0,78.0,2016,2,Feb,13,13-Feb-2016
Lewis Gay,2016-02-14,9.6,44.0,26.2,78.0,2016,2,Feb,14,14-Feb-2016
Lewis Gay,2016-02-15,9.5,42.7,25.4,78.0,2016,2,Feb,15,15-Feb-2016
Lewis Gay,2016-02-16,9.4,41.5,24.7,78.0,2016,2,Feb,16,16-Feb-2016
Lewis Gay,2016-02-17,9.3,40.3,24.0,78.5,2016,2,Feb,17,17-Feb-2016
Lewis Gay,2016-02-18,9.2,39.2,23.3,78.0,2016,2,Feb,18,18-Feb-2016
Lewis Gay,2016-02-19,9.1,38.0,22.6,77.7,2016,2,Feb,19,19-Feb-2016
Lewis Gay,2016-02-20,9.0,36.9,22.0,78.0,2016,2,Feb,20,20-Feb-2016
Lewis Gay,2016-02-21,8.9,35.8,21.3,78.0,2016,2,Feb,21,21-Feb-2016
Lewis Gay,2016-02-22,8.8,34.7,20.7,78.0,2016,2,Feb,22,22-Feb-2016
Lewis Gay,2016-02-23,8.7,33.6,20.0,78.0,2016,2,Feb,23,23-Feb-2016
Lewis Gay,2016-02-24,8.6,32.6,19.4,78.0,2016,2,Feb,24,24-Feb-2016
Lewis Gay,2016-02-25,8.5,31.5,18.8,78.0,2016,2,Feb,25,25-Feb-2016
Lewis Gay,2016-02-26,8.4,30.5,18.2,78.0,2016,2,Feb,26,26-Feb-2016
Lewis Gay,2016-02-27,8.3,29.6,17.6,78.0,2016,2,Feb,27,27-Feb-2016
Lewis Gay,2016-02-28,8.2,28.6,17.0,78.0,2016,2,Feb,28,28-Feb-2016
Lewis Gay,2016-02-29,8.1,27.7,16.5,78.0,2016,2,Feb,29,29-Feb-2016
Lewis Gay,2016-03-01,8.0,26.7,15.9,78.0,2016,3,Mar,1,1-Mar-2016
Lewis Gay,2016-03-02,7.9,25.8,15.4,78.0,2016,3,Mar,2,2-Mar-2016
Lewis Gay,2016-03-03,7.8,25.0,14.9,78.0,2016,3,Mar,3,3-Mar-2016
Lewis Gay,2016-03-04,7.7,24.1,14.3,78.0,2016,3,Mar,4,4-Mar-2016
Lewis Gay,2016-03-05,7.6,23.3,13.9,78.0,2016,3,Mar,5,5-Mar-2016
Lewis Gay,2016-03-06,7.5,22.4,13.3,78.0,2016,3,Mar,6,6-Mar-2016
Lewis Gay,2016-03-07,7.4,21.6,12.9,77.1,2016,3,Mar,7,7-Mar-2016
Lewis Gay,2016-03-08,6.9,17.9,10.7,77.1,2016,3,Mar,8,8-Mar-2016
Lewis Gay,2016-03-09,6.8,17.2,10.2,77.1,2016,3,Mar,9,9-Mar-2016
Lewis Gay,2016-03-10,6.8,17.2,10.2,77.1,2016,3,Mar,10,10-Mar-2016
